benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
pixiu,pixiu/pixiu-ner-ner00011,pixiu-ner-ner00011,0.9999545876558393,4.541234416066686e-05,16,easy,0.8809524375,0.8809524375,0.1979746673083985
pixiu,pixiu/pixiu-fpb-fpb3883,pixiu-fpb-fpb3883,0.9999545876558393,4.541234416066686e-05,16,easy,0.9166666875,0.9166666875,0.2061552560167696
quixbugs,quixbugs/quixbugs-python-find_in_sorted,quixbugs-python-find_in_sorted,0.9999848607341796,1.513926582041858e-05,15,easy,0.8629686335012373,0.8666666666666667,0.3399346342395189
quixbugs,quixbugs/quixbugs-python-bitcount,quixbugs-python-bitcount,0.9999848607341796,1.513926582041858e-05,16,easy,0.8625,0.8625,0.3295356581616017
crustbench,crustbench/crustbench-murmurhash-c,crustbench-murmurhash-c,0.999989006751744,1.0993248256041532e-05,13,easy,0.902638497100899,0.8923076923076922,0.2786272350196128
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-string-splitting-easy00cea0a5-seed45-2,reasoning-gym-algorithmic-string-splitting-easy00cea0a5-seed45-2,0.9999932893541844,6.710645815588556e-06,16,easy,0.9416666875,0.9416666875,0.1266556560455941
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-fraction-simplification-hard0292e21f-seed45-1,reasoning-gym-arithmetic-fraction-simplification-hard0292e21f-seed45-1,0.9999932893541844,6.710645815588556e-06,16,easy,0.9417916875,0.9417916875,0.1265166902486183
mmau,mmau/002ebba8-7aa4-445b-aab3-ed17e592cd30,002ebba8-7aa4-445b-aab3-ed17e592cd30,0.9999967406618342,3.259338165806369e-06,14,easy,0.916501304308533,0.9047619285714286,0.2651316149436685
mmau,mmau/ea71891f-e931-41f9-a093-c3442c5683ed,ea71891f-e931-41f9-a093-c3442c5683ed,0.9999967406618342,3.259338165806369e-06,16,easy,0.95,0.95,0.15
mmau,mmau/b4180fa8-96a9-4211-8059-d03d65eb2f04,b4180fa8-96a9-4211-8059-d03d65eb2f04,0.9999969138086353,3.0861913646873518e-06,16,easy,0.9375,0.9375,0.2420614591379635
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-time-intervals-easy00cea0a5-seed45-0,reasoning-gym-arithmetic-time-intervals-easy00cea0a5-seed45-0,0.9999977599645621,2.240035437917065e-06,16,saturated,0.9625,0.9625,0.1053268721647044
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-power-function-hard0292e21f-seed45-2,reasoning-gym-arithmetic-power-function-hard0292e21f-seed45-2,0.9999977599645621,2.240035437917065e-06,15,saturated,0.962625,0.9601333333333334,0.1078776261428764
mmau,mmau/6658e43e-f56d-44a2-ab80-6c73a40ee713,6658e43e-f56d-44a2-ab80-6c73a40ee713,0.9999999970326429,2.9673571377841768e-09,15,easy,0.9217173323774872,0.9166666666666666,0.2527625148017183
mmau,mmau/516653d5-79d7-404e-a208-62367fdc59b7,516653d5-79d7-404e-a208-62367fdc59b7,0.9999999970326429,2.9673571377841768e-09,14,easy,0.9217124332865002,0.9107142857142856,0.2606164199879718
quixbugs,quixbugs/quixbugs-python-get_factors,quixbugs-python-get_factors,0.9999999999997289,2.7111646261346323e-13,16,easy,0.9479166875,0.9479166875,0.1409140131945359
quixbugs,quixbugs/quixbugs-python-topological_ordering,quixbugs-python-topological_ordering,0.9999999999997289,2.7111646261346323e-13,16,easy,0.8958333125,0.8958333125,0.2818281511326359
bfcl,bfcl/bfcl-multiple-16,bfcl-multiple-16,0.9999999999999993,6.661338147750939e-16,16,saturated,0.9625,0.9625,0.0780624749799799
gso,gso/gso-pydantic--pydantic-ac9e6ee,gso-pydantic--pydantic-ac9e6ee,0.9999999999999993,6.661338147750939e-16,14,frontier,0.0136884463819855,0.0142857142857142,0.0515078753637712
gso,gso/gso-huggingface--transformers-d51b589,gso-huggingface--transformers-d51b589,0.9999999999999993,6.661338147750939e-16,14,frontier,0.0136884463819855,0.0142857142857142,0.0515078753637712
bfcl,bfcl/bfcl-live-simple-8-3-4,bfcl-live-simple-8-3-4,0.9999999999999993,6.661338147750939e-16,16,saturated,0.9625,0.9625,0.0780624749799799
crustbench,crustbench/crustbench-leftpad,crustbench-leftpad,0.9999999999999994,5.551115123125783e-16,14,easy,0.903727876258522,0.9,0.247847879612821
gpqa-diamond,gpqa-diamond/191,191,0.9999999999999994,5.551115123125783e-16,16,saturated,0.9625,0.9625,0.0780624749799799
crustbench,crustbench/crustbench-amp,crustbench-amp,0.9999999999999994,5.551115123125783e-16,14,easy,0.903727876258522,0.9,0.247847879612821
mmau,mmau/8bce5a39-959a-4192-a26d-ba88d862f94b,8bce5a39-959a-4192-a26d-ba88d862f94b,0.9999999999999994,5.551115123125783e-16,15,saturated,0.9624066415010324,0.96,0.1496662954709576
gpqa-diamond,gpqa-diamond/49,49,0.9999999999999994,5.551115123125783e-16,16,saturated,0.9625,0.9625,0.0780624749799799
mmau,mmau/a370dd7d-ec74-4b7f-ac1d-9294c2bcad5c,a370dd7d-ec74-4b7f-ac1d-9294c2bcad5c,0.9999999999999994,5.551115123125783e-16,15,saturated,0.9624066415010324,0.96,0.1496662954709576
mmau,mmau/a21ff25d-39ee-4d64-a254-ca19a3707b39,a21ff25d-39ee-4d64-a254-ca19a3707b39,0.9999999999999996,4.440892098500626e-16,15,easy,0.9373444025017206,0.9333333333333332,0.2494438257849294
mmau,mmau/8b4c6295-9adb-4a8f-8ebb-437721114bd3,8b4c6295-9adb-4a8f-8ebb-437721114bd3,0.9999999999999996,4.440892098500626e-16,15,easy,0.9373444025017206,0.9333333333333332,0.2494438257849294
crustbench,crustbench/crustbench-bigint,crustbench-bigint,0.9999999999999996,4.440892098500626e-16,14,easy,0.8626149681808619,0.8571428571428571,0.3499271061118826
mmau,mmau/47ae81d9-8cb5-4267-9394-2f511cc84871,47ae81d9-8cb5-4267-9394-2f511cc84871,0.9999999999999996,4.440892098500626e-16,15,easy,0.9373444025017206,0.9333333333333332,0.2494438257849294
mmau,mmau/98f8b556-97cf-4619-9cd7-27d31ae71f4f,98f8b556-97cf-4619-9cd7-27d31ae71f4f,0.9999999999999996,4.440892098500626e-16,15,easy,0.9373444025017206,0.9333333333333332,0.2494438257849294
crustbench,crustbench/crustbench-libtinyfseq,crustbench-libtinyfseq,0.9999999999999996,4.440892098500626e-16,14,saturated,0.9725229936361725,0.9714285714285714,0.0699854212223764
mmau,mmau/9685984a-9330-45c8-8d90-5de8068b5861,9685984a-9330-45c8-8d90-5de8068b5861,0.9999999999999996,4.440892098500626e-16,15,easy,0.9498755220013764,0.9466666666666668,0.1995550606279434
gpqa-diamond,gpqa-diamond/141,141,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.975,0.975,0.0968245836551854
quixbugs,quixbugs/quixbugs-java-to_base,quixbugs-java-to_base,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.953125,0.953125,0.1815460943534726
quixbugs,quixbugs/quixbugs-java-bucketsort,quixbugs-java-bucketsort,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.975,0.975,0.0968245836551854
gpqa-diamond,gpqa-diamond/16,16,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.975,0.975,0.0968245836551854
dacode,dacode/dacode-di-text-008,dacode-di-text-008,0.9999999999999997,3.3306690738754696e-16,14,frontier,0.025,0.0285714285714285,0.1030157507275425
gaia,gaia/8d46b8d6-b38a-47ff-ac74-cda14cf2d19b,8d46b8d6-b38a-47ff-ac74-cda14cf2d19b,0.9999999999999997,3.3306690738754696e-16,16,frontier,0.025,0.025,0.0968245836551854
gaia,gaia/851e570a-e3de-4d84-bcfa-cc85578baa59,851e570a-e3de-4d84-bcfa-cc85578baa59,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.975,0.975,0.0968245836551854
dacode,dacode/dacode-di-csv-024,dacode-di-csv-024,0.9999999999999997,3.3306690738754696e-16,14,frontier,0.0125,0.0142857142857142,0.0515078753637712
dacode,dacode/dacode-di-csv-032,dacode-di-csv-032,0.9999999999999997,3.3306690738754696e-16,14,frontier,0.0125,0.0142857142857142,0.0515078753637712
crmarena,crmarena/crmarena_0776_handle_time,crmarena_0776_handle_time,0.9999999999999997,3.3306690738754696e-16,16,frontier,0.025,0.025,0.0968245836551854
bfcl,bfcl/bfcl-simple-java-39,bfcl-simple-java-39,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.975,0.975,0.0968245836551854
crmarena,crmarena/crmarena_0974_policy_violation_identification,crmarena_0974_policy_violation_identification,0.9999999999999997,3.3306690738754696e-16,16,frontier,0.025,0.025,0.0968245836551854
crmarena,crmarena/crmarena_0934_policy_violation_identification,crmarena_0934_policy_violation_identification,0.9999999999999997,3.3306690738754696e-16,16,frontier,0.025,0.025,0.0968245836551854
dacode,dacode/dacode-data-sa-030,dacode-data-sa-030,0.9999999999999997,3.3306690738754696e-16,14,frontier,0.0125,0.0142857142857142,0.0515078753637712
bfcl,bfcl/bfcl-live-simple-210-117-2,bfcl-live-simple-210-117-2,0.9999999999999997,3.3306690738754696e-16,16,easy,0.95,0.95,0.1936491673103708
bfcl,bfcl/bfcl-live-multiple-220-94-2,bfcl-live-multiple-220-94-2,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
gpqa-diamond,gpqa-diamond/73,73,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
gpqa-diamond,gpqa-diamond/70,70,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
gpqa-diamond,gpqa-diamond/67,67,0.9999999999999998,2.220446049250313e-16,16,easy,0.925,0.925,0.1984313483298442
bfcl,bfcl/bfcl-live-simple-173-99-7,bfcl-live-simple-173-99-7,0.9999999999999998,2.220446049250313e-16,16,easy,0.95,0.95,0.1322875655532295
quixbugs,quixbugs/quixbugs-python-shortest_path_lengths,quixbugs-python-shortest_path_lengths,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
humanevalfix,humanevalfix/python-145,python-145,0.9999999999999998,2.220446049250313e-16,16,easy,0.9125,0.9125,0.2117634293262177
aider-polyglot,aider-polyglot/polyglot_javascript_complex-numbers,polyglot_javascript_complex-numbers,0.9999999999999998,2.220446049250313e-16,16,easy,0.925,0.925,0.1984313483298442
bfcl,bfcl/bfcl-simple-python-12,bfcl-simple-python-12,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-isomorphic-strings-easy00cea0a5-seed45-1,reasoning-gym-algorithmic-isomorphic-strings-easy00cea0a5-seed45-1,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
gpqa-diamond,gpqa-diamond/193,193,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
terminal-bench,terminal-bench/train-fasttext,train-fasttext,0.9999999999999998,2.220446049250313e-16,16,frontier,0.025,0.025,0.0968245836551854
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-time-intervals-hard0292e21f-seed45-1,reasoning-gym-arithmetic-time-intervals-hard0292e21f-seed45-1,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
gpqa-diamond,gpqa-diamond/31,31,0.9999999999999998,2.220446049250313e-16,16,easy,0.95,0.95,0.1322875655532295
bfcl,bfcl/bfcl-simple-python-2,bfcl-simple-python-2,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
bfcl,bfcl/bfcl-simple-python-169,bfcl-simple-python-169,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-number-format-easy00cea0a5-seed45-0,reasoning-gym-arithmetic-number-format-easy00cea0a5-seed45-0,0.9999999999999998,2.220446049250313e-16,16,easy,0.95,0.95,0.1322875655532295
humanevalfix,humanevalfix/python-99,python-99,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
pixiu,pixiu/pixiu-fomc-fomc11,pixiu-fomc-fomc11,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
humanevalfix,humanevalfix/python-98,python-98,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
humanevalfix,humanevalfix/python-97,python-97,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
humanevalfix,humanevalfix/python-96,python-96,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
research-code-bench,research-code-bench/grid-cell-conformal-isometry_apply_transformation,grid-cell-conformal-isometry_apply_transformation,0.9999999999999998,2.220446049250313e-16,16,medium,0.4499999999999999,0.4499999999999999,0.4716990566028302
humanevalfix,humanevalfix/python-92,python-92,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
humanevalfix,humanevalfix/python-91,python-91,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.1690968657308585
humanevalfix,humanevalfix/python-90,python-90,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
humanevalfix,humanevalfix/python-89,python-89,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
humanevalfix,humanevalfix/python-144,python-144,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.1690968657308585
humanevalfix,humanevalfix/python-86,python-86,0.9999999999999998,2.220446049250313e-16,16,easy,0.95,0.95,0.1936491673103708
humanevalfix,humanevalfix/python-84,python-84,0.9999999999999998,2.220446049250313e-16,16,easy,0.95,0.95,0.1936491673103708
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-products-hard0292e21f-seed45-1,reasoning-gym-arithmetic-products-hard0292e21f-seed45-1,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
reasoning-gym,reasoning-gym/reasoning-gym-algebra-complex-arithmetic-hard0292e21f-seed45-0,reasoning-gym-algebra-complex-arithmetic-hard0292e21f-seed45-0,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
pixiu,pixiu/pixiu-fiqasa-fiqasa949,pixiu-fiqasa-fiqasa949,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9625,0.9625,0.1452368754827781
livecodebench,livecodebench/3468,3468,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
research-code-bench,research-code-bench/eomt_calculate_upscale_parameters,eomt_calculate_upscale_parameters,0.9999999999999998,2.220446049250313e-16,16,medium,0.4499999999999999,0.4499999999999999,0.4716990566028302
aider-polyglot,aider-polyglot/polyglot_java_zipper,polyglot_java_zipper,0.9999999999999998,2.220446049250313e-16,16,hard,0.1875,0.1875,0.3903123748998999
aider-polyglot,aider-polyglot/polyglot_javascript_binary,polyglot_javascript_binary,0.9999999999999998,2.220446049250313e-16,16,easy,0.925,0.925,0.1984313483298442
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-isomorphic-strings-easy00cea0a5-seed45-2,reasoning-gym-algorithmic-isomorphic-strings-easy00cea0a5-seed45-2,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
livecodebench,livecodebench/3353,3353,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
livecodebench,livecodebench/3450,3450,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
spreadsheetbench,spreadsheetbench/41601,41601,0.9999999999999998,2.220446049250313e-16,16,easy,0.95,0.95,0.1936491673103708
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-gsm-symbolic-hard0292e21f-seed45-0,reasoning-gym-arithmetic-gsm-symbolic-hard0292e21f-seed45-0,0.9999999999999998,2.220446049250313e-16,15,saturated,0.975,0.9733333333333332,0.0679869268479038
livecodebench,livecodebench/3553,3553,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-ransom-note-easy00cea0a5-seed45-1,reasoning-gym-algorithmic-ransom-note-easy00cea0a5-seed45-1,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
livecodebench,livecodebench/3676,3676,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
aider-polyglot,aider-polyglot/polyglot_rust_gigasecond,polyglot_rust_gigasecond,0.9999999999999998,2.220446049250313e-16,16,easy,0.925,0.925,0.1984313483298442
livecodebench,livecodebench/abc307_a,abc307_a,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-number-filtering-easy00cea0a5-seed45-0,reasoning-gym-algorithmic-number-filtering-easy00cea0a5-seed45-0,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
livecodebench,livecodebench/3199,3199,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
livecodebench,livecodebench/3193,3193,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
mmau,mmau/9b66a67f-d2a8-42df-a629-2d0035682fc7,9b66a67f-d2a8-42df-a629-2d0035682fc7,0.9999999999999998,2.220446049250313e-16,13,easy,0.947995092469086,0.9384615384615383,0.2131754840084772
livecodebench,livecodebench/3034,3034,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
livecodebench,livecodebench/2955,2955,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
livecodebench,livecodebench/2954,2954,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-basic-arithmetic-easy00cea0a5-seed45-1,reasoning-gym-arithmetic-basic-arithmetic-easy00cea0a5-seed45-1,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-basic-arithmetic-hard0292e21f-seed45-0,reasoning-gym-arithmetic-basic-arithmetic-hard0292e21f-seed45-0,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-bitwise-arithmetic-easy00cea0a5-seed45-0,reasoning-gym-arithmetic-bitwise-arithmetic-easy00cea0a5-seed45-0,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
aider-polyglot,aider-polyglot/polyglot_java_satellite,polyglot_java_satellite,0.9999999999999998,2.220446049250313e-16,16,hard,0.1875,0.1875,0.3903123748998999
pixiu,pixiu/pixiu-ma-ma4,pixiu-ma-ma4,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0968245836551854
spreadsheetbench,spreadsheetbench/54242,54242,0.9999999999999998,2.220446049250313e-16,16,easy,0.95,0.95,0.1936491673103708
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-decimal-arithmetic-easy00cea0a5-seed45-0,reasoning-gym-arithmetic-decimal-arithmetic-easy00cea0a5-seed45-0,0.9999999999999998,2.220446049250313e-16,16,saturated,0.975,0.975,0.0661437827766147
